,Name,City,Country,IATA,ICAO
5337,Manistee Co Blacker Airport,Manistee,United States,MBL,KMBL
5338,Charlotte County Airport,Punta Gorda,United States,PGD,KPGD
5339,Northern Aroostook Regional Airport,Frenchville,United States,WFK,KFVE
5340,Chautauqua County-Jamestown Airport,Jamestown,United States,JHW,KJHW
5341,La Macaza / Mont-Tremblant International Inc Airport,Mont-Tremblant,Canada,YTM,CYFJ
5342,Lake Cumberland Regional Airport,Somerset,United States,SME,KSME
5343,Shenandoah Valley Regional Airport,Weyers Cave,United States,SHD,KSHD
5344,Devils Lake Regional Airport,Devils Lake,United States,DVL,KDVL
5345,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,DIK,KDIK
5346,Sidney - Richland Regional Airport,Sidney,United States,SDY,KSDY
5347,Chadron Municipal Airport,Chadron,United States,CDR,KCDR
5348,Alliance Municipal Airport,Alliance,United States,AIA,KAIA
5349,Mc Cook Ben Nelson Regional Airport,McCook,United States,MCK,KMCK
5350,The Florida Keys Marathon Airport,Marathon,United States,MTH,KMTH
5351,Dawson Community Airport,Glendive,United States,GDV,KGDV
5352,L M Clayton Airport,Wolf Point,United States,OLF,KOLF
5353,Yellowstone Airport,West Yellowstone,United States,WYS,KWYS
5354,San Luis Valley Regional Bergman Field,Alamosa,United States,ALS,KALS
5355,Canyonlands Field,Moab,United States,CNY,KCNY
5356,Ely Airport Yelland Field,Ely,United States,ELY,KELY
5357,Vernal Regional Airport,Vernal,United States,VEL,KVEL
5358,Sierra Blanca Regional Airport,Ruidoso,United States,RUI,KSRR
5359,Show Low Regional Airport,Show Low,United States,SOW,KSOW
5360,McCall Municipal Airport,McCall,United States,MYL,KMYL
5361,Lemhi County Airport,Salmon,United States,SMN,KSMN
5362,Mammoth Yosemite Airport,Mammoth Lakes,United States,MMH,KMMH
5363,Friday Harbor Airport,Friday Harbor,United States,FRD,KFHR
5364,Orcas Island Airport,Eastsound,United States,ESD,KORS
5365,Astoria Regional Airport,Astoria,United States,AST,KAST
5366,Newport Municipal Airport,Newport,United States,ONP,KONP
5367,Emmonak Airport,Emmonak,United States,EMK,PAEM
5368,Unalakleet Airport,Unalakleet,United States,UNK,PAUN
5369,Ugnu-Kuparuk Airport,Kuparuk,United States,UUK,PAKU
5370,Shageluk Airport,Shageluk,United States,SHX,PAHX
5371,Chuathbaluk Airport,Chuathbaluk,United States,CHU,PACH
5372,Nuiqsut Airport,Nuiqsut,United States,NUI,PAQT
5373,Eek Airport,Eek,United States,EEK,PAEE
5374,Kasigluk Airport,Kasigluk,United States,KUK,PFKA
5375,Kwethluk Airport,Kwethluk,United States,KWT,PFKW
5376,Kwigillingok Airport,Kwigillingok,United States,KWK,PAGG
5377,Marshall Don Hunter Sr Airport,Marshall,United States,MLL,PADM
5378,Russian Mission Airport,Russian Mission,United States,RSH,PARS
5379,Koliganek Airport,Koliganek,United States,KGK,PAJZ
5380,Manokotak Airport,Manokotak,United States,KMO,PAMB
5381,Chalkyitsik Airport,Chalkyitsik,United States,CIK,PACI
5382,Eagle Airport,Eagle,United States,EAA,PAEG
5383,Hughes Airport,Hughes,United States,HUS,PAHU
5384,Huslia Airport,Huslia,United States,HSL,PAHL
5385,Nulato Airport,Nulato,United States,NUL,PANU
5386,Venetie Airport,Venetie,United States,VEE,PAVE
5387,Beaver Airport,Beaver,United States,WBQ,PAWB
5388,Central Airport,Central,United States,CEM,PACE
5389,Shungnak Airport,Shungnak,United States,SHG,PAGH
5390,Inyokern Airport,Inyokern,United States,IYK,KIYK
5391,Visalia Municipal Airport,Visalia,United States,VIS,KVIS
5392,Merced Regional Macready Field,Merced,United States,MCE,KMCE
5393,Laguna de Los Patos International Airport,Colonia,Uruguay,CYR,SUCA
5394,Amarais Airport,Campinas,Brazil,CPQ,SDAM
5395,Phoenix Goodyear Airport,Goodyear,United States,GYR,KGYR
5401,Angoon Seaplane Base,Angoon,United States,AGN,PAGN
5402,Elfin Cove Seaplane Base,Elfin Cove,United States,ELV,PAEL
5403,Funter Bay Seaplane Base,Funter Bay,United States,FNR,PANR
5404,Hoonah Airport,Hoonah,United States,HNH,PAOH
5405,Kake Airport,Kake,United States,\N,PAFE
5406,Metlakatla Seaplane Base,Metakatla,United States,MTM,PAMM
5407,Hydaburg Seaplane Base,Hydaburg,United States,HYG,PAHY
5408,Egegik Airport,Egegik,United States,EGX,PAII
5409,Perryville Airport,Perryville,United States,KPV,PAPE
5410,Pilot Point Airport,Pilot Point,United States,PIP,PAPN
5411,South Naknek Nr 2 Airport,South Naknek,United States,WSN,PFWS
5412,Akhiok Airport,Akhiok,United States,AKK,PAKH
5413,Karluk Airport,Karluk,United States,KYK,PAKY
5414,Larsen Bay Airport,Larsen Bay,United States,KLN,PALB
5415,Ambler Airport,Ambler,United States,ABL,PAFM
5416,Buckland Airport,Buckland,United States,BKC,PABL
5417,Bob Baker Memorial Airport,Kiana,United States,IAN,PAIK
5418,Kobuk Airport,Kobuk,United States,OBU,PAOB
5419,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,ORV,PFNO
5420,Selawik Airport,Selawik,United States,WLK,PASK
5421,Brevig Mission Airport,Brevig Mission,United States,KTS,PFKT
5422,Elim Airport,Elim,United States,ELI,PFEL
5423,Golovin Airport,Golovin,United States,GLV,PAGL
5424,Teller Airport,Teller,United States,TLA,PATE
5425,Wales Airport,Wales,United States,WAA,PAIW
5426,White Mountain Airport,White Mountain,United States,WMO,PAWM
5427,Koyuk Alfred Adams Airport,Koyuk,United States,KKA,PAKK
5428,St Michael Airport,St. Michael,United States,SMK,PAMK
5429,Shaktoolik Airport,Shaktoolik,United States,SKK,PFSH
5430,Tin City Long Range Radar Station Airport,Tin City,United States,TNC,PATC
5431,Atka Airport,Atka,United States,AKB,PAAK
5432,Nikolski Air Station,Nikolski,United States,IKO,PAKO
5433,Yakataga Airport,Yakataga,United States,CYT,PACY
5434,Alakanuk Airport,Alakanuk,United States,AUK,PAUK
5435,Kipnuk Airport,Kipnuk,United States,KPN,PAKI
5436,False Pass Airport,False Pass,United States,KFP,PAKF
5437,Nelson Lagoon Airport,Nelson Lagoon,United States,NLG,PAOU
5438,Port Moller Airport,Cold Bay,United States,PML,PAAL
5439,Klawock Airport,Klawock,United States,KLW,PAKW
5440,Quinhagak Airport,Quinhagak,United States,KWN,PAQH
5441,Kotlik Airport,Kotlik,United States,KOT,PFKO
5442,Koyukuk Airport,Koyukuk,United States,KYU,PFKU
5443,Scammon Bay Airport,Scammon Bay,United States,SCM,PACM
5444,Nondalton Airport,Nondalton,United States,NNL,PANO
5445,Kongiganak Airport,Kongiganak,United States,KKH,PADY
5446,Nikolai Airport,Nikolai,United States,NIB,PAFS
5447,Akiak Airport,Akiak,United States,AKI,PFAK
5448,Wainwright Airport,Wainwright,United States,AIN,PAWI
5449,Zapala Airport,ZAPALA,Argentina,APZ,SAHZ
5450,Rincon De Los Sauces Airport,Rincon de los Sauces,Argentina,RDS,SAHS
5451,Tte. Julio Gallardo Airport,Puerto Natales,Chile,PNT,SCNT
5452,Sierra Grande Airport,Sierra Grande,Argentina,SGV,SAVS
5453,Cabo F.A.A. H. R. Bordón Airport,Ingeniero Jacobacci,Argentina,IGB,SAVJ
5454,Chenega Bay Airport,Chenega,United States,NCN,PFCB
5455,Tok Junction Airport,Tok,United States,TKJ,PFTO
5456,Circle City /New/ Airport,Circle,United States,IRC,PACR
5457,Sleetmute Airport,Sleetmute,United States,SLQ,PASL
5458,Healy River Airport,Healy,United States,\N,PAHV
5459,Klawock Seaplane Base,Klawock,United States,\N,PAQC
5460,Minchumina Airport,Lake Minchumina,United States,LMA,PAMH
5461,Manley Hot Springs Airport,Manley Hot Springs,United States,MLY,PAML
5462,Natuashish Airport,Natuashish,Canada,YNP,CNH2
5463,Postville Airport,Postville,Canada,YSO,CCD4
5464,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,Canada,YWB,CYKG
5465,Alma Airport,Alma,Canada,YTF,CYTF
5466,Havre St Pierre Airport,Havre-Saint-Pierre,Canada,YGV,CYGV
5467,Rimouski Airport,Rimouski,Canada,YXK,CYXK
5468,Tadoule Lake Airport,Tadoule Lake,Canada,XTL,CYBQ
5469,Lac Brochet Airport,Lac Brochet,Canada,XLB,CZWH
5470,South Indian Lake Airport,South Indian Lake,Canada,XSI,CZSN
5471,Brochet Airport,Brochet,Canada,YBT,CYBT
5472,Little Grand Rapids Airport,Little Grand Rapids,Canada,ZGR,CZGR
5473,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,YCR,CYCR
5474,Red Sucker Lake Airport,Red Sucker Lake,Canada,YRS,CYRS
5475,Rainbow Lake Airport,Rainbow Lake,Canada,YOP,CYOP
5476,Bonnyville Airport,Bonnyville,Canada,YBY,CYBF
5477,Nanaimo Harbour Water Airport,Nanaimo,Canada,ZNA,CAC8
5478,Ganges Seaplane Base,Ganges,Canada,YGG,CAX6
5479,Fort St James Airport,Fort St. James,Canada,\N,CYJM
5480,Boundary Bay Airport,Boundary Bay,Canada,YDT,CZBB
5481,Langley Airport,Langley Township,Canada,YLY,CYNJ
5482,Denny Island Airport,Bella Bella,Canada,\N,CYJQ
5483,Wekweètì Airport,Wekweeti,Canada,YFJ,CFJ2
5484,Camaguey-Campo Cuatro Milpas Airport,Guasave,Mexico,\N,MM52
5485,Cabo San Lucas International Airport,Cabo San Lucas,Mexico,\N,MMSL
5486,Corn Island,Corn Island,Nicaragua,RNI,MNCI
5487,San Pedro Airport,Bonanza,Nicaragua,BZA,MNBZ
5488,Rosita Airport,Rosita,Nicaragua,RFS,MNRT
5489,Siuna,Siuna,Nicaragua,SIU,MNSI
5490,Waspam Airport,Waspam,Nicaragua,WSP,MNWP
5491,San Carlos,San Carlos,Nicaragua,NCR,MNSC
5492,Playa Samara/Carrillo Airport,Carrillo,Costa Rica,PLD,MRCR
5493,Constanza - Expedición 14 de Junio National Airport,Constanza,Dominican Republic,COZ,MDCZ
5494,Negril Airport,Negril,Jamaica,NEG,MKNG
5495,José Aponte de la Torre Airport,Ceiba,Puerto Rico,NRR,TJRV
5496,Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,Virgin Islands,SPB,VI22
5497,D. Casimiro Szlapelis Airport,Alto Rio Senguer,Argentina,ARR,SAVR
5498,Jose De San Martin Airport,Jose de San Martin,Argentina,JSM,SAWS
5499,Uyuni Airport,Uyuni,Bolivia,UYU,SLUY
5500,Rurenabaque Airport,Rerrenabaque,Bolivia,RBQ,SLRQ
5502,Afobakka Airstrip,Afobaka,Suriname,\N,SMAF
5503,Alalapadu Airstrip,Alapadu,Suriname,\N,SMDU
5504,Albina Airport,Albina,Suriname,ABN,SMBN
5505,Lawa Anapaike Airstrip,Anapaike,Suriname,\N,SMLA
5506,Apetina Airstrip,Apetina,Suriname,\N,SMPT
5507,Drietabbetje Airport,Drietabbetje,Suriname,DRJ,SMDA
5508,Kabalebo Airport,Kabalebo,Suriname,\N,SMKA
5509,Kayser Airport,Kayser,Suriname,\N,SMKE
5510,Kwamalasoemoetoe Airport,Kwamelasemoetoe,Suriname,\N,SMSM
5511,Moengo Airstrip,Moengo,Suriname,MOJ,SMMO
5512,Nieuw Nickerie Airport,Nieuw Nickerie,Suriname,ICK,SMNI
5513,Vincent Fayks Airport,Paloemeu,Suriname,OEM,SMPA
5514,Sarakreek Airstrip,Sarakreek,Suriname,\N,SMSK
5515,Sipaliwini Airport,Sipaliwini,Suriname,\N,SMSI
5516,Stoelmanseiland Airport,Stoelmans Eiland,Suriname,SMZ,SMST
5517,Totness Airport,Totness,Suriname,TOT,SMCO
5518,Wageningen Airstrip,Wageningen,Suriname,AGI,SMWA
5519,Codela Airport,Guapiles,Costa Rica,\N,MRCA
5520,Orinduik Airport,Orinduik,Guyana,ORJ,SYOR
5521,Annai Airport,Annai,Guyana,NAI,SYAN
5522,Apoteri Airport,Apoteri,Guyana,\N,SYAP
5523,Imbaimadai Airport,Imbaimadai,Guyana,IMB,SYIB
5524,Kamarang Airport,Kamarang,Guyana,KAR,SYKM
5525,Mabaruma Airport,Mabaruma,Guyana,USI,SYMB
5526,Mahdia Airport,Mahdia,Guyana,MHA,SYMD
5527,Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,PJC,SGPJ
5528,Alcides Fernández Airport,Acandi,Colombia,ACD,SKAD
5529,Los Colonizadores Airport,Saravena,Colombia,RVE,SKSA
5531,Villa Garzón Airport,Villa Garzon,Colombia,VGZ,SKVG
5532,El Bagre Airport,El Bagre,Colombia,EBG,SKEB
5533,Juan H White Airport,Caucasia,Colombia,CAQ,SKCU
5534,Mandinga Airport,Condoto,Colombia,COG,SKCD
5535,Golfo de Morrosquillo Airport,Tolu,Colombia,TLU,SKTL
5536,Cabo Frio Airport,Cabo Frio,Brazil,CFB,SBCB
5537,Presidente João Batista Figueiredo Airport,Sinop,Brazil,OPS,SWSI
5538,Gurupi Airport,Gurupi,Brazil,GRP,SWGI
5539,Santana do Araguaia Airport,Santana do Araguaia,Brazil,CMP,SNKE
5540,Breves Airport,Breves,Brazil,BVS,SNVS
5541,Soure Airport,Soure,Brazil,SFK,SNSW
5542,Parintins Airport,Parintins,Brazil,PIN,SWPI
5543,Barreiras Airport,Barreiras,Brazil,BRA,SNBR
5544,Santa Terezinha Airport,Santa Terezinha,Brazil,STZ,SWST
5545,Minaçu Airport,Minacu,Brazil,MQH,SBMC
5546,Araguaína Airport,Araguaina,Brazil,AUX,SWGN
5547,Novo Aripuanã Airport,Novo Aripuana,Brazil,NVP,SWNA
5548,Fazenda Colen Airport,Lucas do Rio Verde,Brazil,\N,SWFE
5549,Tenente Lund Pressoto Airport,Franca,Brazil,FRC,SIMK
5550,Dourados Airport,Dourados,Brazil,DOU,SSDO
5551,Lábrea Airport,Labrea,Brazil,LBR,SWLB
5552,Maestro Marinho Franco Airport,Rondonopolis,Brazil,ROO,SWRD
5553,Tancredo Thomas de Faria Airport,Guarapuava,Brazil,GPB,SBGU
5554,Santa Terezinha Airport,Joacaba,Brazil,JCB,SSJA
5555,General Leite de Castro Airport,Rio Verde,Brazil,RVD,SWLC
5556,Romeu Zema Airport,Araxa,Brazil,AAX,SBAX
5557,Maués Airport,Maues,Brazil,MBZ,SWMW
5558,Borba Airport,Borba,Brazil,RBB,SWBR
5559,Coari Airport,Coari,Brazil,CIZ,SWKO
5560,Barcelos Airport,Barcelos,Brazil,BAZ,SWBC
5561,Diamantino Airport,Diamantino,Brazil,DMT,SWDM
5562,Guanambi Airport,Guanambi,Brazil,GNM,SNGI
5569,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB,KMRB
5597,Raivavae Airport,Raivavae,French Polynesia,RVV,NTAV
5625,Rock Hill - York County Airport,Rock Hill,United States,RKH,KUZA
5626,Allegheny County Airport,Pittsburgh,United States,AGC,KAGC
5627,Cecil Airport,Jacksonville,United States,VQQ,KVQQ
5628,Fulton County Airport Brown Field,Atlanta,United States,FTY,KFTY
5639,The Ohio State University Airport - Don Scott Field,Columbus,United States,OSU,KOSU
5640,Addison Airport,Addison,United States,ADS,KADS
5641,Destin Executive Airport,Destin,United States,DSI,KDTS
5646,Yarmouth Airport,Yarmouth,Canada,YQI,CYQI
5647,Kinston Regional Jetport At Stallings Field,Kinston,United States,ISO,KISO
5648,First Flight Airport,Kill Devil Hills,United States,FFA,KFFA
5650,Maturacá Airport,Maturaca,Brazil,\N,SWMK
5651,Carajás Airport,Parauapebas,Brazil,CKS,SBCJ
5652,Centro de Lançamento de Alcântara Airport,Alcantara,Brazil,\N,SNCW
5683,Provo Municipal Airport,Provo,United States,PVU,KPVU
5684,Steamboat Springs Bob Adams Field,Steamboat Springs,United States,SBS,KSBS
5685,Delta Municipal Airport,Delta,United States,DTA,KDTA
5686,Richfield Municipal Airport,Richfield,United States,\N,KRIF
5687,Carbon County Regional/Buck Davis Field,Price,United States,PUC,KPUC
5688,Los Alamos Airport,Los Alamos,United States,LAM,KLAM
5689,Lake Havasu City Airport,Lake Havasu City,United States,HII,KHII
5690,Winslow Lindbergh Regional Airport,Winslow,United States,INW,KINW
5691,Douglas Municipal Airport,Douglas,United States,DGL,KDGL
5713,Bartow Municipal Airport,Bartow,United States,BOW,KBOW
5716,Livermore Municipal Airport,Livermore,United States,LVK,KLVK
5717,Mariposa Yosemite Airport,Mariposa,United States,RMY,KMPI
5720,Tasiilaq Heliport,Angmagssalik,Greenland,\N,BGAM
5721,Jacqueline Cochran Regional Airport,Palm Springs,United States,TRM,KTRM
5722,Santa Monica Municipal Airport,Santa Monica,United States,SMO,KSMO
5723,Bermuda Dunes Airport,Palm Springs,United States,UDD,KUDD
5724,Scottsdale Airport,Scottsdale,United States,SCF,KSDL
5725,Olympia Regional Airport,Olympia,United States,OLM,KOLM
5726,Yolo County Davis Woodland Winters Airport,Davis-Woodland-Winters,United States,\N,KDWA
5727,Garfield County Regional Airport,Rifle,United States,RIL,KRIL
5728,Shively Field,SARATOGA,United States,SAA,KSAA
5729,DeKalb Peachtree Airport,Atlanta,United States,PDK,KPDK
5730,Monroe County Airport,Bloomington,United States,BMG,KBMG
5731,Witham Field,Stuart,United States,SUA,KSUA
5732,Morristown Municipal Airport,Morristown,United States,MMU,KMMU
5733,Napa County Airport,Napa,United States,APC,KAPC
5734,Brown Field Municipal Airport,San Diego,United States,SDM,KSDM
5736,Venice Municipal Airport,Venice,United States,VNC,KVNC
5737,Palm Beach County Glades Airport,Pahokee,United States,PHK,KPHK
5738,Northwest Florida Beaches International Airport,Panama City,United States,ECP,KECP
5739,San Bernardino International Airport,San Bernardino,United States,SBD,KSBD
5740,Valença Airport,Valenca,Brazil,VAL,SNVB
5741,Caruaru Airport,Caruaru,Brazil,CAU,SNRU
5743,Aeroclube Airport,Nova Iguacu,Brazil,QNV,SDNY
5744,San Carlos Airport,San Carlos,United States,SQL,KSQL
5748,Rocky Mount Wilson Regional Airport,Rocky Mount,United States,RWI,KRWI
5749,Whittier Airport,Whittier,United States,\N,PAWR
5750,Soldotna Airport,Soldotna,United States,SXQ,PASX
5751,Gillespie Field,El Cajon,United States,SEE,KSEE
5752,San Clemente Island Naval Auxiliary Landing Field,San Clemente Island,United States,\N,KNUC
5755,Truckee Tahoe Airport,Truckee,United States,TKF,KTRK
5760,Cobb County-Mc Collum Field,Atlanta,United States,\N,KRYY
5762,Dell Flight Strip,Dell,United States,\N,K4U9
5763,Mission Field,Livingston-Montana,United States,LVM,KLVM
5764,Big Timber Airport,Big Timber,United States,\N,K6S0
5765,Tulip City Airport,Holland,United States,\N,KBIV
5771,Monument Valley Airport,Monument Valley,United States,GMV,UT25
5773,West 30th St. Heliport,New York,United States,JRA,KJRA
5776,Lakeland Linder International Airport,Lakeland,United States,LAL,KLAL
5779,Indianola Municipal Airport,New York,United States,\N,KIDL
5781,French Valley Airport,Murrieta-Temecula,United States,RBK,KF70
5785,Carl R Keller Field,Port Clinton,United States,\N,KPCW
5786,Dayton-Wright Brothers Airport,Dayton,United States,MGY,KMGY
5787,Richmond Municipal Airport,Richmond,United States,\N,KRID
5788,Findlay Airport,Findley,United States,FDY,KFDY
5789,Burlington Executive,Burlington,Canada,\N,CZBA
5796,Waterville / Kings County Municipal Airport,Waterville,Canada,\N,CCW3
5797,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,SPF,KSPF
5805,Olive Branch Airport,Olive Branch,United States,OLV,KOLV
5806,Viña del mar Airport,Vina del Mar,Chile,KNA,SCVM
5807,Brampton Airport,Brampton,Canada,\N,CNC3
5809,Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,BJC,KBJC
5810,Salem Municipal Airport/McNary Field,Salem,United States,SLE,KSLE
5811,Tunica Municipal Airport,Tunica,United States,UTM,KUTA
5820,Lawrence J Timmerman Airport,Milwaukee,United States,MWC,KMWC
5821,Southern Wisconsin Regional Airport,Janesville,United States,JVL,KJVL
5823,Arlington Municipal Airport,Arlington,United States,\N,KGKY
5824,Gwinnett County Briscoe Field,Lawrenceville,United States,LZU,KLZU
5825,Bowling Green Warren County Regional Airport,Bowling Green,United States,BWG,KBWG
5826,Richard Lloyd Jones Jr Airport,Tulsa,United States,RVS,KRVS
5831,Bryce Canyon Airport,Bryce Canyon,United States,BCE,KBCE
5832,Burlington Alamance Regional Airport,Burlington,United States,\N,KBUY
5838,New Century Aircenter Airport,Olathe,United States,JCI,KIXD
5839,Easton Newnam Field,Easton,United States,ESN,KESN
5842,Yuba County Airport,Yuba City,United States,MYV,KMYV
5844,Halliburton Field,Duncan,United States,DUC,KDUC
5845,Garner Field,Uvalde,United States,UVA,KUVA
5846,Lewis University Airport,Lockport,United States,LOT,KLOT
5847,Buchanan Field,Concord,United States,CCR,KCCR
5848,Ocean Reef Club Airport,Ocean Reef Club Airport,United States,OCA,07FA
5853,Toronto/Oshawa Executive Airport,Oshawa,Canada,YOO,CYOO
5858,Ohio University Snyder Field,Athens,United States,ATO,KUNI
5859,Springfield-Beckley Municipal Airport,Springfield,United States,SGH,KSGH
5862,Herrera Airport,Santo Domingo,Dominican Republic,HEX,MDHE
5867,Philip Billard Municipal Airport,Topeka,United States,TOP,KTOP
5868,Benson Airstrip,Uvalde,United States,\N,2XS8
5869,Rough River State Park Airport,Null,United States,\N,K2I3
5870,Smyrna Airport,Smyrna,United States,MQY,KMQY
5871,Franklin County Airport,Sewanee,United States,UOS,KUOS
5874,Collin County Regional At Mc Kinney Airport,DALLAS,United States,\N,KTKI
5875,Chicago Executive Airport,Chicago-Wheeling,United States,PWK,KPWK
5876,Southwest Washington Regional Airport,Kelso,United States,KLS,KKLS
5879,Tureia Airport,Tureia,French Polynesia,ZTA,NTGY
5882,Puerto Obaldia Airport,Puerto Obaldia,Panama,PUE,MPOA
5885,Wilmington Airpark,Wilmington,United States,ILN,KILN
5886,Marana Regional Airport,Tucson,United States,AVW,KAVQ
5887,Casa Grande Municipal Airport,Casa Grande,United States,CGZ,KCGZ
5888,Mobile Airport,Mobile,United States,\N,1AZ0
5889,Buckeye Municipal Airport,Buckeye,United States,BXK,KBXK
5890,Gila Bend Municipal Airport,Gila Bend,United States,\N,KE63
5891,McMinn County Airport,Athens,United States,MMI,KMMI
5892,Sterling Municipal Airport,Sterling,United States,STK,KSTK
5893,Rawlins Municipal Airport/Harvey Field,Rawlins,United States,RWL,KRWL
5894,Mackenzie Airport,Mackenzie British Columbia,Canada,\N,CYZY
5895,Essex County Airport,Caldwell,United States,CDW,KCDW
5896,Lee C Fine Memorial Airport,Kaiser Lake Ozark,United States,AIZ,KAIZ
5897,Thomasville Regional Airport,Thomasville,United States,TVI,KTVI
5898,Henderson Executive Airport,Henderson,United States,HSH,KHND
5900,Henry Tift Myers Airport,Tifton,United States,TMA,KTMA
5904,Phoenix Deer Valley Airport,Phoenix ,United States,DVT,KDVT
5905,Calgary / Springbank Airport,Calgary,Canada,\N,CYBW
5906,Golden Airport,Golden,Canada,\N,CYGE
5907,Revelstoke Airport,Revelstoke,Canada,YRV,CYRV
5908,Republic Airport,Farmingdale,United States,FRG,KFRG
5910,General Freire Airport,Curico,Chile,\N,SCIC
5912,South Texas Regional Airport at Hondo,Hondo,United States,\N,KHDO
